I_Gained,Inky_Novel,Inky_Fused,Clyde_Novel,Clyde_Fused,Pinky_Novel,Pinky_Fused,I_Fused,param_set,run
0.4885428022549838,0.4885428022549838,0.0,0.4885428022549838,0.0,0.4885428022549838,0.0,0.0,2,5
0.6929453423304777,0.6929453423304777,0.0,0.6929453423304777,0.0,0.6929453423304777,0.0,0.0,2,6
0.695656520677684,0.695656520677684,0.0,0.695656520677684,0.0,0.695656520677684,0.0,0.0,2,7
0.6988716863783773,0.6988716863783773,0.0,0.6988716863783773,0.0,0.6988716863783773,0.0,0.0,2,8
0.6086908477866253,0.6086908477866253,0.0,0.6086908477866253,0.0,0.6086908477866253,0.0,0.0,2,9
0.6052908813723975,0.6052908813723975,0.0,0.6052908813723975,0.0,0.6052908813723975,0.0,0.0,3,0
0.6619666577645259,0.6619666577645259,0.0,0.6619666577645259,0.0,0.6619666577645259,0.0,0.0,3,1
0.6251775179167723,0.6251775179167723,0.0,0.6251775179167723,0.0,0.6251775179167723,0.0,0.0,3,2
0.7085319032095034,0.7085319032095034,0.0,0.7085319032095034,0.0,0.7085319032095034,0.0,0.0,3,3
0.6067265396855784,0.6067265396855784,0.0,0.6067265396855784,0.0,0.6067265396855784,0.0,0.0,3,4
0.6209294686015694,0.6209294686015694,0.0,0.6209294686015694,0.0,0.6209294686015694,0.0,0.0,3,5
0.5706942088031594,0.5706942088031594,0.0,0.5706942088031594,0.0,0.5706942088031594,0.0,0.0,3,6
0.660227258831594,0.660227258831594,0.0,0.660227258831594,0.0,0.660227258831594,0.0,0.0,3,7
0.4103533467458585,0.4103533467458585,0.0,0.1856687245636704,0.2246846221821881,0.18566872482787145,0.22468462191798705,0.44936924410017515,3,8
0.6394810404028535,0.6394810404028535,0.0,0.6394810404028535,0.0,0.6394810404028535,0.0,0.0,3,9
0.5701257992180206,0.5701257992180206,0.0,0.5701257992180206,0.0,0.5701257992180206,0.0,0.0,4,0
0.6408127957329791,0.6408127957329791,0.0,0.6408127957329791,0.0,0.6408127957329791,0.0,0.0,4,1
0.40916738360685745,0.40916738360685745,0.0,0.40916738360685745,0.0,0.40916738360685745,0.0,0.0,4,2
0.672134826046815,0.672134826046815,0.0,0.672134826046815,0.0,0.672134826046815,0.0,0.0,4,3
0.3958270291799765,0.16611908171191275,0.22970794746806372,0.3958270291799765,0.0,0.1661190769705082,0.22970795220946827,0.459415899677532,4,4
0.6788832573456963,0.6788832573456963,0.0,0.6788832573456963,0.0,0.6788832573456963,0.0,0.0,4,5
0.5721136986685559,0.5721136986685559,0.0,0.5721136986685559,0.0,0.5721136986685559,0.0,0.0,4,6
0.6250434295876068,0.6250434295876068,0.0,0.6250434295876068,0.0,0.6250434295876068,0.0,0.0,4,7
0.46205047556197776,0.46205047556197776,0.0,0.1079175381307905,0.35413293743118723,0.46205047556197776,0.0,0.35413293743118723,4,8
0.6496366651235975,0.6496366651235975,0.0,0.6496366651235975,0.0,0.6496366651235975,0.0,0.0,4,9
0.2717520087011004,0.15325788771458368,0.11849412098651671,0.15325789022240102,0.11849411847869937,0.15325788777543906,0.11849412092566133,0.35548236039087744,5,0
0.37315321583993316,0.37315321583993316,0.0,0.19042472098144397,0.1827284948584892,0.1904247157988786,0.18272850004105456,0.36545699489954375,5,1
0.4916739146701771,0.4916739146701771,0.0,0.4916739146701771,0.0,0.2282052013958329,0.26346871327434424,0.26346871327434424,5,2
0.6626375783148561,0.6626375783148561,0.0,0.6626375783148561,0.0,0.6626375783148561,0.0,0.0,5,3
0.43379999112567297,0.16821265726591375,0.2655873338597592,0.43379999112567297,0.0,0.43379999112567297,0.0,0.2655873338597592,5,4
0.41303588153152787,0.23809068489063887,0.174945196640889,0.41303588153152787,0.0,0.23809068505819675,0.17494519647333112,0.3498903931142201,5,5
0.39573758011790955,0.223521501397961,0.17221607871994854,0.39573758011790955,0.0,0.22352149007595024,0.1722160900419593,0.34443216876190785,5,6
0.3426103952541986,0.3426103952541986,0.0,0.1203307789273334,0.22227961632686521,0.12033077360926364,0.22227962164493498,0.4445592379718002,5,7
0.65791794005405,0.65791794005405,0.0,0.65791794005405,0.0,0.65791794005405,0.0,0.0,5,8
0.4257606115908687,0.4257606115908687,0.0,0.16334384479743475,0.26241676679343395,0.4257606115908687,0.0,0.26241676679343395,5,9
0.4318795544600254,0.4318795544600254,0.0,0.4318795544600254,0.0,0.2220284614523167,0.2098510930077087,0.2098510930077087,6,0
0.19512252546445213,0.14741789192198773,0.0477046335424644,0.1474180239078105,0.04770450155664163,0.14741789249956466,0.04770463296488747,0.1431137680639935,6,1
0.33653037410130165,0.33653037410130165,0.0,0.27737522854608426,0.05915514555521739,0.33653037410130165,0.0,0.05915514555521739,6,2
0.42264665060125706,0.2258562615052297,0.19679038909602736,0.42264665060125706,0.0,0.22585626162464617,0.19679038897661089,0.39358077807263825,6,3
0.3010816157818694,0.2802163530035651,0.020865262778304305,0.3010816157818694,0.0,0.2802163587307816,0.020865257051087827,0.04173051982939213,6,4
0.30977122410368585,0.2882034488803047,0.021567775223381158,0.30977122410368585,0.0,0.28820344909575035,0.021567775007935497,0.043135550231316655,6,5
0.26667095388974815,0.2452950769067743,0.021375876982973857,0.24529509009624675,0.0213758637935014,0.24529508932546581,0.021375864564282337,0.06412760534075759,6,6
0.40384182022882775,0.385558382597569,0.018283437631258725,0.40384182022882775,0.0,0.38555839937879055,0.018283420850037202,0.03656685848129593,6,7
0.46328671177236586,0.46328671177236586,0.0,0.44223192940774064,0.021054782364625213,0.46328671177236586,0.0,0.021054782364625213,6,8
0.3013045023422769,0.2783380021823754,0.022966500159901482,0.3013045023422769,0.0,0.278338002238468,0.022966500103808907,0.04593300026371039,6,9
0.6258798350082735,0.6258798350082735,0.0,0.6258798350082735,0.0,0.6258798350082735,0.0,0.0,1,0
0.5532540188387687,0.5532540188387687,0.0,0.5532540188387687,0.0,0.5532540188387687,0.0,0.0,1,1
0.6206487522303344,0.6206487522303344,0.0,0.6206487522303344,0.0,0.6206487522303344,0.0,0.0,1,2
0.6402287143123134,0.6402287143123134,0.0,0.6402287143123134,0.0,0.6402287143123134,0.0,0.0,1,3
0.6338379701717017,0.6338379701717017,0.0,0.6338379701717017,0.0,0.6338379701717017,0.0,0.0,1,4
0.6408186660129558,0.6408186660129558,0.0,0.6408186660129558,0.0,0.6408186660129558,0.0,0.0,2,0
0.6210762101010254,0.6210762101010254,0.0,0.6210762101010254,0.0,0.6210762101010254,0.0,0.0,2,1
0.6613164316388576,0.6613164316388576,0.0,0.6613164316388576,0.0,0.6613164316388576,0.0,0.0,2,2
0.7339773033655097,0.7339773033655097,0.0,0.7339773033655097,0.0,0.7339773033655097,0.0,0.0,2,3
0.5067152907589894,0.5067152907589894,0.0,0.5067152907589894,0.0,0.5067152907589894,0.0,0.0,2,4
0.7105413028711408,0.7105413028711408,0.0,0.7105413028711408,0.0,0.7105413028711408,0.0,0.0,3,0
0.7004268648965649,0.7004268648965649,0.0,0.7004268648965649,0.0,0.7004268648965649,0.0,0.0,3,1
0.6414482310104925,0.6414482310104925,0.0,0.6414482310104925,0.0,0.6414482310104925,0.0,0.0,3,2
0.6094363445433847,0.6094363445433847,0.0,0.6094363445433847,0.0,0.6094363445433847,0.0,0.0,3,3
0.7032690745520256,0.7032690745520256,0.0,0.7032690745520256,0.0,0.7032690745520256,0.0,0.0,3,4
0.5820036021871001,0.5820036021871001,0.0,0.5820036021871001,0.0,0.5820036021871001,0.0,0.0,4,0
0.6789569506325287,0.6789569506325287,0.0,0.6789569506325287,0.0,0.6789569506325287,0.0,0.0,4,1
0.4654985753540503,0.4654985753540503,0.0,0.4654985753540503,0.0,0.21881415593630027,0.24668441941775004,0.24668441941775004,4,2
0.4206579511412709,0.4206579511412709,0.0,0.4206579511412709,0.0,0.2503422654831081,0.1703156856581628,0.1703156856581628,4,3
0.3006844235092608,0.3006844235092608,0.0,0.1763052874014862,0.12437913610777457,0.17630528741520327,0.12437913609405751,0.24875827220183208,4,4
0.5918788568952515,0.5918788568952515,0.0,0.5918788568952515,0.0,0.5918788568952515,0.0,0.0,5,0
0.4827667872972365,0.25966962981644465,0.22309715748079184,0.4827667872972365,0.0,0.25966963054432596,0.22309715675291053,0.44619431423370237,5,1
0.2700158994810686,0.2700158994810686,0.0,0.11682890499629038,0.15318699448477818,0.11682889966232897,0.15318699981873962,0.3063739943035178,5,2
0.4423893634644806,0.4423893634644806,0.0,0.21358640630034914,0.22880295716413146,0.4423893634644806,0.0,0.22880295716413146,5,3
0.37408778323766384,0.37408778323766384,0.0,0.37408778323766384,0.0,0.21815708288960314,0.1559307003480607,0.1559307003480607,5,4
0.34817417033791065,0.32178421119148365,0.026389959146427,0.32178419120476187,0.026389979133148778,0.32178420020675585,0.026389970131154794,0.07916990841073057,6,0
0.2115202942732183,0.1187641315005038,0.0927561627727145,0.2115202942732183,0.0,0.11876412671224701,0.0927561675609713,0.1855123303336858,6,1
0.38869004613117,0.38869004613117,0.0,0.3676417788321269,0.021048267299043077,0.36764177883640575,0.021048267294764222,0.0420965345938073,6,2
0.2631271490495103,0.22561986672612339,0.037507282323386903,0.22561995943204513,0.03750718961746516,0.22561995911925523,0.037507189930255064,0.11252166187110713,6,3
0.3404778147118061,0.3404778147118061,0.0,0.3113445991023388,0.0291332156094673,0.3113445988501207,0.02913321586168538,0.05826643147115268,6,4
