I_Gained,Inky_Novel,Inky_Fused,Clyde_Novel,Clyde_Fused,Pinky_Novel,Pinky_Fused,I_Fused,param_set,run
0.20595303103972165,0.17842159232213947,0.02753143871758218,0.15776515645323308,0.04818787458648857,0.09233975802815333,0.11361327301156832,0.18933258631563907,1,0
0.24312201994980556,0.23521134657322704,0.007910673376578525,0.15306962416417327,0.09005239578563229,0.0599371213416795,0.18318489860812606,0.2811479677703369,1,1
0.34300727043407875,0.31798186152558455,0.025025408908494196,0.34300727043407875,0.0,0.0914363247779709,0.2515709456561078,0.276596354564602,1,2
0.2479064115593701,0.24175190017702738,0.0061545113823427144,0.174564094137302,0.07334231742206809,0.07815234100000198,0.16975407055936811,0.24925089936377892,1,3
0.26794560686881824,0.24057399062924073,0.027371616239577512,0.2043201216212153,0.06362548524760295,0.10396582851623518,0.16397977835258307,0.2549768798397635,1,4
0.19259111819425254,0.18472637644677672,0.007864741747475812,0.16304967058436762,0.02954144760988492,0.07142144170411809,0.12116967649013445,0.15857586584749517,1,0
0.23601274020684906,0.21081657659164474,0.025196163615204326,0.1694109207324258,0.06660181947442326,0.08262407487399777,0.15338866533285128,0.24518664842247886,1,1
0.2234051764721338,0.21652975883321746,0.006875417638916331,0.16675128026298505,0.056653896209148735,0.06774190730808045,0.15566326916405332,0.21919258301211839,1,2
0.22849202873336455,0.2066910317536232,0.02180099697974136,0.18156527993176924,0.04692674880159531,0.09649665290449665,0.1319953758288679,0.20072312161020456,1,3
0.23691492324106112,0.2126416755132764,0.02427324772778472,0.14545012932192883,0.09146479391913229,0.08912839912460674,0.14778652411645438,0.26352456576337135,1,4
0.23893617605102896,0.21201308843492017,0.026923087616108787,0.18734445563907537,0.05159172041195359,0.09778181475189816,0.14115436129913078,0.21966916932719316,1,5
0.1996127343651221,0.19042034488834597,0.009192389476776142,0.18149282155838586,0.01811991280673625,0.08950611777191372,0.11010661659320839,0.13741891887672078,1,6
0.23410902006218984,0.22774753229089442,0.006361487771295415,0.16918226414044715,0.06492675592174268,0.07447547538414892,0.15963354467804092,0.23092178837107902,1,7
0.28345027124017746,0.249067269093008,0.03438300214716947,0.18449826516883136,0.0989520060713461,0.08754580285373542,0.19590446838644204,0.3292394766049576,1,8
0.24309071222174514,0.21565073268748433,0.027439979534260805,0.18298156254376838,0.06010914967797676,0.08976181809112312,0.153328894130622,0.24087802334285957,1,9
0.252553357140707,0.24433818997915704,0.008215167161549936,0.1907698094094024,0.06178354773130457,0.07507290620950263,0.17748045093120435,0.24747916582405885,1,10
0.22296731739487094,0.19830197934075924,0.024665338054111696,0.18601371959886906,0.03695359779600188,0.10441914621643662,0.11854817117843432,0.18016710702854788,1,11
0.14465406340264522,0.1345169486777893,0.010137114724855928,0.11363991608950529,0.031014147313139936,0.09046236028388421,0.05419170311876101,0.09534296515675687,1,12
0.3010360928043633,0.2778795260168156,0.023156566787547683,0.3010360928043633,0.0,0.05029741016173689,0.2507386826426264,0.27389524943017407,1,13
0.23004186519401373,0.22397082085967449,0.006071044334339248,0.16950444886452878,0.06053741632948495,0.09160517369799931,0.13843669149601442,0.20504515215983862,1,14
