I_Gained,Inky_Novel,Inky_Fused,Clyde_Novel,Clyde_Fused,Pinky_Novel,Pinky_Fused,I_Fused,param_set,run
0.5906697777436457,0.5906697777436457,0.0,0.5906697777436457,0.0,0.024318154831644737,0.5663516229120009,0.5663516229120009,4,9
0.5871673111600622,0.4494955512998478,0.13767175986021435,0.24911500904763248,0.33805230211242965,0.030098066881720866,0.5570692442783413,1.0327933062509853,5,0
0.5714968172817663,0.28132070253597985,0.2901761147457864,0.4205279553387887,0.1509688619429776,0.020025668129915256,0.551471149151851,0.992616125840615,5,1
0.5553313165753612,0.2176798855247038,0.33765143105065737,0.5553313165753612,0.0,0.03676913704452786,0.5185621795308333,0.8562136105814906,5,2
0.6729245376126294,0.6729245376126294,0.0,0.37009846573401445,0.30282607187861493,0.07423803348211036,0.598686504130519,0.901512576009134,5,3
0.45101480956549356,0.45101480956549356,0.0,0.11286300948241675,0.3381518000830768,0.030136974151506225,0.4208778354139873,0.7590296354970641,5,4
0.5660065777693832,0.25484663994415163,0.3111599378252316,0.5660065777693832,0.0,0.03088848527719558,0.5351180924921877,0.8462780303174193,5,5
0.5492773662020508,0.5492773662020508,0.0,0.3777107930446493,0.17156657315740154,0.09660495002599441,0.4526724161760564,0.6242389893334579,5,6
0.5073826836117672,0.21096451627064378,0.2964181673411234,0.41730226028464223,0.09008042332712496,0.028792794264564037,0.47858988934720315,0.8650884800154515,5,7
0.5891536104313628,0.23183309275958913,0.3573205176717737,0.5891536104313628,0.0,0.028917634557760287,0.5602359758736025,0.9175564935453762,5,8
0.5525920330963872,0.4299689756806145,0.12262305741577267,0.19022054387783613,0.362371489218551,0.09693217284127967,0.4556598602551075,0.9406544068894311,5,9
0.5862343753562268,0.4185858044275683,0.16764857092865848,0.5862343753562268,0.0,0.036794036193351656,0.5494403391628752,0.7170889100915336,6,0
0.5418695354868316,0.19537848932747717,0.34649104615935444,0.5418695354868316,0.0,0.054266433369389966,0.4876031021174416,0.8340941482767961,6,1
0.5406837564606436,0.18889299475322574,0.35179076170741785,0.5406837564606436,0.0,0.027802137868890863,0.5128816185917527,0.8646723802991706,6,2
0.5858272142922578,0.5858272142922578,0.0,0.38212252802196567,0.20370468627029215,0.02324291082707988,0.562584303465178,0.7662889897354701,6,3
0.45770934875007896,0.22900569241503452,0.22870365633504444,0.35182933603098865,0.10588001271909031,0.043002184801097146,0.4147071639489818,0.7492908330031165,6,4
0.2835677270368022,0.2835677270368022,0.0,0.15435791258760043,0.1292098144492018,0.050141074710770284,0.23342665232603194,0.36263646677523376,6,5
0.6130341025173759,0.41693327672878655,0.19610082578858934,0.6130341025173759,0.0,0.04546587994225903,0.5675682225751169,0.7636690483637062,6,6
0.612122134995598,0.42968172796837356,0.18244040702722442,0.2846865205590144,0.3274356144365836,0.082863475127816,0.529258659867782,1.03913468133159,6,7
0.4955715134076154,0.3052372400248407,0.1903342733827747,0.14217946793599603,0.3533920454716194,0.027755169586529564,0.46781634382108583,1.01154266267548,6,8
0.4589551330668985,0.09952154833606748,0.35943358473083103,0.2848968998092667,0.1740582332576318,0.039079022986192466,0.419876110080706,0.9533679280691689,6,9
