I_Gained,Inky_Novel,Inky_Fused,Clyde_Novel,Clyde_Fused,I_Fused,param_set,run
0.35591303131342367,0.0,0.35591303131342367,0.0,0.35591303131342367,0.7118260626268473,1,0
0.295363297986144,0.0,0.295363297986144,0.0,0.295363297986144,0.590726595972288,1,1
0.39526572480019795,0.0,0.39526572480019795,0.0,0.39526572480019795,0.7905314496003959,1,2
0.34004790937598023,0.0,0.34004790937598023,0.0,0.34004790937598023,0.6800958187519605,1,3
0.37925015543655544,0.0,0.37925015543655544,0.0,0.37925015543655544,0.7585003108731109,1,4
0.3340979704082742,0.0,0.3340979704082742,0.0,0.3340979704082742,0.6681959408165484,1,5
0.28748609688969795,0.0,0.28748609688969795,0.0,0.28748609688969795,0.5749721937793959,1,6
0.3137193630099551,0.0,0.3137193630099551,0.0,0.3137193630099551,0.6274387260199102,1,7
0.35753893419054794,0.0,0.35753893419054794,0.0,0.35753893419054794,0.7150778683810959,1,8
0.38508547322724285,0.0,0.38508547322724285,0.0,0.38508547322724285,0.7701709464544857,1,9
0.19147881604813388,0.0,0.19147881604813388,0.0,0.19147881604813388,0.38295763209626776,2,0
0.34593270618140004,0.0,0.34593270618140004,0.0,0.34593270618140004,0.6918654123628001,2,1
0.1815431883331275,0.0,0.1815431883331275,0.0,0.1815431883331275,0.363086376666255,2,2
0.35129039255577654,0.0,0.35129039255577654,0.0,0.35129039255577654,0.7025807851115531,2,3
0.2805847435722805,0.0,0.2805847435722805,0.0,0.2805847435722805,0.561169487144561,2,4
0.36718646250832226,0.0,0.36718646250832226,0.0,0.36718646250832226,0.7343729250166445,2,5
0.36075882968708545,0.0,0.36075882968708545,0.0,0.36075882968708545,0.7215176593741709,2,6
0.36776873853002556,0.0,0.36776873853002556,0.0,0.36776873853002556,0.7355374770600511,2,7
0.36802369865047235,0.0,0.36802369865047235,0.0,0.36802369865047235,0.7360473973009447,2,8
0.35498103417596705,0.0,0.35498103417596705,0.0,0.35498103417596705,0.7099620683519341,2,9
0.17730282740413328,0.0,0.17730282740413328,0.0,0.17730282740413328,0.35460565480826656,3,0
0.3128425354889743,0.0,0.3128425354889743,0.0,0.3128425354889743,0.6256850709779486,3,1
0.3434660272068868,0.0,0.3434660272068868,0.0,0.3434660272068868,0.6869320544137736,3,2
0.36331976777431263,0.0,0.36331976777431263,0.0,0.36331976777431263,0.7266395355486253,3,3
0.2602105292649394,0.0,0.2602105292649394,0.0,0.2602105292649394,0.5204210585298789,3,4
0.3347987129452258,0.0,0.3347987129452258,0.0,0.3347987129452258,0.6695974258904516,3,5
0.2527350305484234,0.0,0.2527350305484234,0.0,0.2527350305484234,0.5054700610968468,3,6
0.3549600564154557,0.0,0.3549600564154557,0.0,0.3549600564154557,0.7099201128309114,3,7
0.30884999959054166,0.0,0.30884999959054166,0.0,0.30884999959054166,0.6176999991810833,3,8
0.364958149512172,0.0,0.364958149512172,0.0,0.364958149512172,0.729916299024344,3,9
0.3198661642331624,0.0,0.3198661642331624,0.0,0.3198661642331624,0.6397323284663248,4,0
0.24920415550567354,0.0,0.24920415550567354,0.0,0.24920415550567354,0.4984083110113471,4,1
0.23481635825479066,0.0,0.23481635825479066,0.0,0.23481635825479066,0.4696327165095813,4,2
0.37929273117515117,0.0,0.37929273117515117,0.0,0.37929273117515117,0.7585854623503023,4,3
0.3485356886399942,0.0,0.3485356886399942,0.0,0.3485356886399942,0.6970713772799884,4,4
0.32973880643998255,0.0,0.32973880643998255,0.0,0.32973880643998255,0.6594776128799651,4,5
0.33663899965761407,0.0,0.33663899965761407,0.0,0.33663899965761407,0.6732779993152281,4,6
0.18071193334608115,0.0,0.18071193334608115,0.0,0.18071193334608115,0.3614238666921623,4,7
0.4099570018605724,0.0,0.4099570018605724,0.0,0.4099570018605724,0.8199140037211448,4,8
0.45646527616088045,0.0,0.45646527616088045,0.0,0.45646527616088045,0.9129305523217609,4,9
0.44240045552966173,0.0,0.44240045552966173,0.0,0.44240045552966173,0.8848009110593235,5,0
0.252046539438501,0.0,0.252046539438501,0.0,0.252046539438501,0.504093078877002,5,1
0.14571629801977085,0.0,0.14571629801977085,0.0,0.14571629801977085,0.2914325960395417,5,2
0.27563470268192863,0.0,0.27563470268192863,0.0,0.27563470268192863,0.5512694053638573,5,3
0.33025841848173637,0.0,0.33025841848173637,0.0,0.33025841848173637,0.6605168369634727,5,4
0.23497812937587098,0.0,0.23497812937587098,0.0,0.23497812937587098,0.46995625875174196,5,5
