I_Gained,Inky_Novel,Inky_Fused,Clyde_Novel,Clyde_Fused,I_Fused,param_set,run
0.11745460265559632,0.11745460265559632,0.0,0.013821487592267727,0.10363311506332859,0.10363311506332859,6,0
0.3334673774671924,0.1930930529107628,0.1403743245564296,0.3334673774671924,0.0,0.1403743245564296,6,1
0.15974768388471622,0.03745776041828599,0.12228992346643022,0.15974768388471622,0.0,0.12228992346643022,6,2
0.12102797598065337,0.018395332101523682,0.1026326438791297,0.01839533229180341,0.10263264368884996,0.20526528756797965,6,3
0.2153155858197367,0.07833963167906174,0.13697595414067495,0.07833963170138397,0.13697595411835273,0.2739519082590277,6,4
0.21926269118039068,0.0744862051239665,0.14477648605642418,0.21926269118039068,0.0,0.14477648605642418,6,5
0.21094896711691313,0.21094896711691313,0.0,0.05287724739885752,0.15807171971805561,0.15807171971805561,6,6
0.16121470628213425,0.006006866071862819,0.15520784021027142,0.006007081841716805,0.15520762444041744,0.31041546465068887,6,7
0.12057392089029673,0.06870943287960897,0.051864488010687756,0.06870943287949298,0.05186448801080375,0.1037289760214915,6,8
0.3543565704061466,0.3543565704061466,0.0,0.14272625157586608,0.21163031883028052,0.21163031883028052,6,9
0.11180867854041258,9.626545176649914e-05,0.11171241308864609,0.11180867854041258,0.0,0.11171241308864609,7,0
0.23741133094008932,0.09551043123380144,0.1419008997062879,0.0955104394645052,0.1419008914755841,0.283801791181872,7,1
0.12075648760687636,0.0052165566048239685,0.1155399310020524,0.12075648760687636,0.0,0.1155399310020524,7,2
0.12894314411202065,0.006305993618289357,0.12263715049373129,0.12894314411202065,0.0,0.12263715049373129,7,3
0.321562230985854,0.321562230985854,0.0,0.26244525309950445,0.059116977886349564,0.059116977886349564,7,4
0.13222625906723529,0.020961252437617293,0.111265006629618,0.020961252413535844,0.11126500665369944,0.22253001328331745,7,5
0.3180865427517571,0.3180865427517571,0.0,0.2640551781161303,0.0540313646356268,0.0540313646356268,7,6
0.42200459896810566,0.42200459896810566,0.0,0.42200459896810566,0.0,0.0,7,7
0.08115561124381347,0.019281071333366408,0.061874539910447064,0.019281071123383883,0.06187454012042959,0.12374908003087665,7,8
0.11407601579141669,0.11407601579141669,0.0,0.024781818109577587,0.0892941976818391,0.0892941976818391,7,9
0.08656288784308415,0.021344808083376018,0.06521807975970813,0.02134480806584727,0.06521807977723688,0.130436159536945,8,0
0.1500162342601416,0.005405436529440406,0.1446107977307012,0.005405436120970275,0.14461079813917133,0.2892215958698725,8,1
0.2640552299097244,0.2640552299097244,0.0,0.09654365177604492,0.1675115781336795,0.1675115781336795,8,2
0.1741969574266744,0.0670730814499142,0.10712387597676021,0.1741969574266744,0.0,0.10712387597676021,8,3
0.1789186658565584,0.10171640075336512,0.0772022651031933,0.1789186658565584,0.0,0.0772022651031933,8,4
0.1361807085608739,0.043850120248385895,0.092330588312488,0.04385011754172991,0.09233059101914398,0.18466117933163198,8,5
0.12386585844629368,0.12386585844629368,0.0,0.00110140747306274,0.12276445097323094,0.12276445097323094,8,6
0.37104157371444846,0.37104157371444846,0.0,0.37104157371444846,0.0,0.0,8,7
0.22010095110511346,0.056407638588423265,0.1636933125166902,0.05640763858410283,0.16369331252101063,0.32738662503770083,8,8
0.23858864093422227,0.18494941932430758,0.05363922160991469,0.18494941954846528,0.053639221385757,0.10727844299567169,8,9
0.17152925372603223,0.0061274311212675975,0.16540182260476463,0.0061274473715263456,0.16540180635450588,0.3308036289592705,1,0
0.27543618262375874,0.2531694823873783,0.022266700236380443,0.27543618262375874,0.0,0.022266700236380443,1,1
0.16522196375196224,0.16522196375196224,0.0,0.031574785639432314,0.13364717811252994,0.13364717811252994,1,2
0.09437997022014359,5.679352627192526e-05,0.09432317669387166,3.8593962536710494e-05,0.09434137625760688,0.18866455295147855,1,3
0.14329731457908984,0.0031844191276350314,0.1401128954514548,0.0031844190611380867,0.14011289551795175,0.2802257909694066,1,4
0.13372708912563713,0.06327612777673117,0.07045096134890597,0.0632761277982035,0.07045096132743363,0.1409019226763396,1,5
0.2813423164497974,0.2813423164497974,0.0,0.1815536288221546,0.09978868762764281,0.09978868762764281,1,6
0.22015015825291645,0.22015015825291645,0.0,0.10924257680253423,0.11090758145038222,0.11090758145038222,1,7
0.10970137021062673,0.0033920789163219174,0.10630929129430482,0.10970137021062673,0.0,0.10630929129430482,1,8
0.20611802095522114,0.08914019860925053,0.11697782234597061,0.20611802095522114,0.0,0.11697782234597061,1,9
0.07797557632983167,0.002212714486082943,0.07576286184374872,0.07797557632983167,0.0,0.07576286184374872,2,0
0.21387851035513156,0.21387851035513156,0.0,0.12708239946437233,0.08679611089075923,0.08679611089075923,2,1
0.11402098781767268,0.01625873375596061,0.09776225406171207,0.016258733844385656,0.09776225397328703,0.1955245080349991,2,2
0.18672664628175956,0.18672664628175956,0.0,0.04138657596378912,0.14534007031797044,0.14534007031797044,2,3
0.27600613650346073,0.27600613650346073,0.0,0.13692684684802947,0.13907928965543126,0.13907928965543126,2,4
0.2597438882409554,0.13556638107379504,0.12417750716716036,0.2597438882409554,0.0,0.12417750716716036,2,5
0.18059133787088066,0.02545423790781101,0.15513709996306965,0.18059133787088066,0.0,0.15513709996306965,2,6
0.16852866796006136,0.034214248785291466,0.13431441917476988,0.03421424878016031,0.13431441917990106,0.26862883835467094,2,7
0.24919066017389677,0.08199286783707399,0.16719779233682278,0.24919066017389677,0.0,0.16719779233682278,2,8
0.22917781955039662,0.22917781955039662,0.0,0.06508637516051087,0.16409144438988577,0.16409144438988577,2,9
0.10254616504283844,0.03004368861943304,0.0725024764234054,0.030043688597707806,0.07250247644513064,0.14500495286853604,3,0
0.3652215440109265,0.12730536060957232,0.23791618340135418,0.3652215440109265,0.0,0.23791618340135418,3,1
0.10793059731659853,0.10793059731659853,0.0,0.022053503429451525,0.08587709388714701,0.08587709388714701,3,2
0.20435922758296418,0.20435922758296418,0.0,0.003343129556778512,0.20101609802618567,0.20101609802618567,3,3
0.1992630378254211,0.1992630378254211,0.0,0.08449073467962959,0.11477230314579151,0.11477230314579151,3,4
0.17618562225839277,0.07165368635429908,0.10453193590409368,0.17618562225839277,0.0,0.10453193590409368,3,5
0.12947303023935416,0.12947303023935416,0.0,0.019660798294953985,0.10981223194440018,0.10981223194440018,3,6
0.14778397885276157,0.028060413723816003,0.11972356512894557,0.028060413724804157,0.11972356512795741,0.23944713025690298,3,7
0.1843345539956303,0.00851711433491252,0.17581743966071778,0.1843345539956303,0.0,0.17581743966071778,3,8
0.09910524780637218,0.009868257636285621,0.08923699017008656,0.009868257630745447,0.08923699017562674,0.1784739803457133,3,9
0.09418638932218233,0.05296910844052359,0.04121728088165874,0.05296910727156407,0.04121728205061826,0.082434562932277,5,0
0.2214743419591047,0.2214743419591047,0.0,0.05124709682527227,0.17022724513383242,0.17022724513383242,5,1
0.15031286452832215,0.018291899254076007,0.13202096527424614,0.15031286452832215,0.0,0.13202096527424614,5,2
0.34315982716483995,0.34315982716483995,0.0,0.19180336012925536,0.15135646703558459,0.15135646703558459,5,3
0.1473114048944847,0.04140064110669888,0.1059107637877858,0.041400654890868,0.10591075000361669,0.2118215137914025,5,4
0.13015952961762836,0.13015952961762836,0.0,0.04181349186505981,0.08834603775256855,0.08834603775256855,5,5
0.21497347454395638,0.046310018159731986,0.1686634563842244,0.21497347454395638,0.0,0.1686634563842244,5,6
0.11853701941757779,0.0041029144600946334,0.11443410495748316,0.004102915115231322,0.11443410430234646,0.22886820925982962,5,7
0.2047292007619244,0.09646571501604845,0.10826348574587596,0.2047292007619244,0.0,0.10826348574587596,5,8
0.30881489019795033,0.16088138574726762,0.1479335044506827,0.30881489019795033,0.0,0.1479335044506827,5,9
0.13152252038031986,0.0023493071321870345,0.12917321324813283,0.002349307132406921,0.12917321324791295,0.2583464264960458,6,0
0.1318171593943505,0.08672167370969765,0.04509548568465287,0.08672167434891977,0.04509548504543075,0.09019097073008361,6,1
0.22581049446324786,0.041886380688866354,0.1839241137743815,0.22581049446324786,0.0,0.1839241137743815,6,2
0.1408991770185482,0.00024232992665129468,0.1406568470918969,0.00024230404419883376,0.14065687297434937,0.2813137200662463,6,3
0.2280355161482927,0.04324813261533036,0.18478738353296234,0.2280355161482927,0.0,0.18478738353296234,6,4
0.3917589583771845,0.3917589583771845,0.0,0.2501087108124652,0.14165024756471928,0.14165024756471928,6,5
0.3662205017774052,0.3662205017774052,0.0,0.3662205017774052,0.0,0.0,6,6
0.24274484306327637,0.24274484306327637,0.0,0.24274484306327637,0.0,0.0,6,7
0.17417077320631671,0.028298495099234787,0.14587227810708192,0.028298495100241988,0.14587227810607473,0.29174455621315665,6,8
0.14690562625571874,0.023502359718091715,0.12340326653762702,0.02350236002972739,0.12340326622599135,0.24680653276361836,6,9
0.31463867198881124,0.2211912709133343,0.09344740107547694,0.31463867198881124,0.0,0.09344740107547694,7,0
0.22426806619363684,0.12233625581683097,0.10193181037680588,0.22426806619363684,0.0,0.10193181037680588,7,1
0.18826402328395378,0.18826402328395378,0.0,0.019202151524057957,0.16906187175989582,0.16906187175989582,7,2
0.13251761464663653,0.05040792580282022,0.08210968884381631,0.05040792685634483,0.08210968779029171,0.16421937663410802,7,3
0.1534165570178072,0.03345950846816472,0.11995704854964248,0.03345950788536185,0.11995704913244536,0.23991409768208782,7,4
0.311915089490971,0.16987139525470216,0.14204369423626886,0.311915089490971,0.0,0.14204369423626886,7,5
0.10191382581835243,0.005465995239562864,0.09644783057878956,0.005465995154556074,0.09644783066379635,0.1928956612425859,7,6
0.15595066167656552,0.08490846115678696,0.07104220051977855,0.0849084611570347,0.07104220051953082,0.14208440103930936,7,7
0.09999040470559989,0.017627778745907697,0.0823626259596922,0.09999040470559989,0.0,0.0823626259596922,7,8
0.1286567693159096,0.06499325759956058,0.06366351171634903,0.06499325756755918,0.06366351174835043,0.12732702346469946,7,9
0.1330262354514212,0.02180943290712599,0.11121680254429521,0.1330262354514212,0.0,0.11121680254429521,8,0
0.25451724210898685,0.1765435620934285,0.07797368001555835,0.25451724210898685,0.0,0.07797368001555835,8,1
0.18054440629134128,0.13567242507058114,0.04487198122076014,0.13567242508785415,0.04487198120348712,0.08974396242424726,8,2
0.17730211790518755,0.17730211790518755,0.0,0.008051087928755257,0.1692510299764323,0.1692510299764323,8,3
0.07607128261562661,0.018617044525116946,0.05745423809050966,0.018617044518880372,0.05745423809674624,0.1149084761872559,8,4
0.2485046191446188,0.2485046191446188,0.0,0.2485046191446188,0.0,0.0,8,5
0.31808938855920366,0.31808938855920366,0.0,0.16042012717861112,0.15766926138059253,0.15766926138059253,8,6
0.2730687793390513,0.14787717076726253,0.1251916085717888,0.2730687793390513,0.0,0.1251916085717888,8,7
0.19990086619106723,0.04546917826764793,0.1544316879234193,0.045469178234579744,0.15443168795648748,0.30886337587990675,8,8
0.19259574920002415,0.04662144192411234,0.14597430727591182,0.19259574920002415,0.0,0.14597430727591182,8,9
0.22220148463176825,0.003066361128218239,0.21913512350355002,0.22220148463176825,0.0,0.21913512350355002,4,0
0.1459199229627337,0.1459199229627337,0.0,0.03416163950147692,0.11175828346125678,0.11175828346125678,4,1
0.17462047447637835,0.015264749557458965,0.1593557249189194,0.17462047447637835,0.0,0.1593557249189194,4,2
0.09639725506445414,0.0033752024007950806,0.09302205266365905,0.09639725506445414,0.0,0.09302205266365905,4,3
0.23891006172342674,0.23891006172342674,0.0,0.23891006172342674,0.0,0.0,4,4
0.16659272847644752,0.16659272847644752,0.0,0.009594659411252834,0.15699806906519467,0.15699806906519467,4,5
0.28897158975760445,0.28897158975760445,0.0,0.15825127127033592,0.13072031848726853,0.13072031848726853,4,6
0.2002097173107269,0.14063554386535018,0.059574173445376716,0.1406355437752045,0.059574173535522384,0.1191483469808991,4,7
0.121364613875942,0.121364613875942,0.0,0.020211166020410648,0.10115344785553135,0.10115344785553135,4,8
0.3008126157191848,0.1365167283718399,0.16429588734734488,0.3008126157191848,0.0,0.16429588734734488,4,9
0.15309061626966974,0.11304040211541498,0.04005021415425476,0.11304040053513707,0.04005021573453267,0.08010042988878743,1,0
0.18397272023812714,0.18397272023812714,0.0,0.013250603539889865,0.17072211669823728,0.17072211669823728,1,1
0.21263329737767836,0.10411764153462535,0.108515655843053,0.10411764220042952,0.10851565517724884,0.21703131102030185,1,2
0.3516851281474738,0.3516851281474738,0.0,0.3516851281474738,0.0,0.0,1,3
0.09316249497123882,0.09316249497123882,0.0,0.00900974503584085,0.08415274993539798,0.08415274993539798,1,4
0.2436213269327144,0.2436213269327144,0.0,0.08836733010995751,0.1552539968227569,0.1552539968227569,1,5
0.28986438647668583,0.28986438647668583,0.0,0.13360247053242172,0.1562619159442641,0.1562619159442641,1,6
0.1331933504745114,0.1331933504745114,0.0,0.023188902622733293,0.1100044478517781,0.1100044478517781,1,7
0.12899686814131478,0.0008649137434452979,0.12813195439786948,0.0008649136494141566,0.12813195449190062,0.25626390888977013,1,8
0.2673943911122244,0.2673943911122244,0.0,0.12805693816212216,0.13933745295010225,0.13933745295010225,1,9
0.1528218503615486,0.009889929843290502,0.1429319205182581,0.009889930626757212,0.14293191973479139,0.28586384025304945,2,0
0.18478998019721826,0.18478998019721826,0.0,0.014924657267741094,0.16986532292947717,0.16986532292947717,2,1
0.24131615240351054,0.20011016356625944,0.0412059888372511,0.24131615240351054,0.0,0.0412059888372511,2,2
0.13735169864428523,0.09804411461809527,0.03930758402618996,0.13735169864428523,0.0,0.03930758402618996,2,3
0.16211472968982396,0.018586911088422944,0.143527818601401,0.018586911087820835,0.14352781860200312,0.2870556372034041,2,4
0.21278506468093292,0.21278506468093292,0.0,0.07094493917723078,0.14184012550370212,0.14184012550370212,2,5
0.3532870677442216,0.17662908889882561,0.17665797884539597,0.3532870677442216,0.0,0.17665797884539597,2,6
0.08862149833795131,0.013406719211758846,0.07521477912619247,0.013406719220977846,0.07521477911697347,0.15042955824316595,2,7
0.13066626190607025,0.03141242920611134,0.09925383269995891,0.03141242918436863,0.09925383272170163,0.19850766542166054,2,8
0.16784210768686156,0.09474131422026877,0.07310079346659279,0.09474131513437753,0.07310079255248403,0.14620158601907682,2,9
0.19125270509586867,0.09844581768615815,0.09280688740971052,0.09844581696252667,0.092806888133342,0.18561377554305253,3,0
0.1767859081614792,0.09405508696864191,0.0827308211928373,0.09405508875938927,0.08273081940208994,0.16546164059492724,3,1
0.24942447702581572,0.24942447702581572,0.0,0.12182301230799476,0.12760146471782097,0.12760146471782097,3,2
0.13063759663480165,0.0002819982520642972,0.13035559838273736,0.13063759663480165,0.0,0.13035559838273736,3,3
0.3403323387477435,0.3403323387477435,0.0,0.19083233593334276,0.14950000281440073,0.14950000281440073,3,4
0.2501837992378822,0.01930260447435295,0.23088119476352925,0.2501837992378822,0.0,0.23088119476352925,3,5
0.1417507102990368,0.03142605219943274,0.11032465809960407,0.03142605223765564,0.11032465806138116,0.2206493161609852,3,6
0.17824117974691697,0.0677957989645509,0.11044538078236607,0.17824117974691697,0.0,0.11044538078236607,3,7
0.15608934167688862,0.005573867045884348,0.1505154746310043,0.15608934167688862,0.0,0.1505154746310043,3,8
0.11336453786764716,0.00045964258116875447,0.11290489528647842,0.00045964259143963204,0.11290489527620753,0.22580979056268596,3,9
0.12722340981782954,0.05039820317527115,0.07682520664255839,0.12722340981782954,0.0,0.07682520664255839,5,0
0.13636061192293816,0.023778876297590387,0.11258173562534778,0.023778876401974534,0.11258173552096362,0.2251634711463114,5,1
0.10476345681581949,0.10476345681581949,0.0,0.040776579096578044,0.06398687771924144,0.06398687771924144,5,2
0.2596378172441773,0.1663213463089904,0.09331647093518688,0.16632135166059633,0.09331646558358095,0.18663293651876783,5,3
0.19862112141170613,0.19862112141170613,0.0,0.06726712636431208,0.13135399504739403,0.13135399504739403,5,4
0.1614661223825462,0.016634595411247795,0.14483152697129842,0.016634595508993034,0.14483152687355316,0.2896630538448516,5,5
0.14335246064237217,0.0446327365843401,0.09871972405803206,0.044632736491424456,0.09871972415094771,0.19743944820897977,5,6
0.3415485527640689,0.1512906917303428,0.19025786103372613,0.3415485527640689,0.0,0.19025786103372613,5,7
0.1616745065377595,0.0011521337017939878,0.16052237283596552,0.0011521336406826429,0.16052237289707685,0.32104474573304237,5,8
0.16872389667568272,0.037746478287969176,0.13097741838771354,0.16872389667568272,0.0,0.13097741838771354,5,9
0.19060642643868564,0.00028585564804201323,0.19032057079064363,0.19060642643868564,0.0,0.19032057079064363,6,0
0.2400948900101266,0.2400948900101266,0.0,0.16530568617031377,0.07478920383981283,0.07478920383981283,6,1
0.07945288893580149,0.0023122292026447355,0.07714065973315676,0.0023122291070828693,0.07714065982871862,0.15428131956187538,6,2
0.16243747660397312,0.0014259909233624148,0.16101148568061072,0.001425990923216075,0.16101148568075704,0.32202297136136776,6,3
0.17061808035435916,0.0002887295114883645,0.1703293508428708,0.17061808035435916,0.0,0.1703293508428708,6,4
0.17035123786851866,0.17035123786851866,0.0,0.05094052300318102,0.11941071486533764,0.11941071486533764,6,5
0.21587603848563328,0.21587603848563328,0.0,0.08374004978906659,0.13213598869656668,0.13213598869656668,6,6
0.172793773544443,0.01990200120476736,0.15289177233967566,0.019902001150410634,0.15289177239403237,0.30578354473370806,6,7
0.33034228917761665,0.21418120911197142,0.11616108006564524,0.33034228917761665,0.0,0.11616108006564524,6,8
0.1357959154893659,0.03113780697124025,0.10465810851812565,0.031137850524410007,0.10465806496495589,0.20931617348308154,6,9
0.31576336808659194,0.1933771082878866,0.12238625979870535,0.31576336808659194,0.0,0.12238625979870535,7,0
0.11231715092137293,0.11231715092137293,0.0,0.016988274688349927,0.095328876233023,0.095328876233023,7,1
0.14306945582499345,0.005998402544358965,0.1370710532806345,0.005998403360166319,0.13707105246482712,0.2741421057454616,7,2
0.22489264440108273,0.05522573577043991,0.16966690863064282,0.22489264440108273,0.0,0.16966690863064282,7,3
0.15103080378421868,0.15103080378421868,0.0,0.01703611054366245,0.13399469324055624,0.13399469324055624,7,4
0.17498623862044504,0.12388675231434873,0.051099486306096314,0.12388675233548507,0.05109948628495997,0.10219897259105629,7,5
0.22444708441242997,0.06605659273133267,0.1583904916810973,0.22444708441242997,0.0,0.1583904916810973,7,6
0.16243631485536633,0.07794184558765589,0.08449446926771044,0.07794187365064807,0.08449444120471826,0.1689889104724287,7,7
0.24321641489341697,0.10244298137092561,0.14077343352249136,0.24321641489341697,0.0,0.14077343352249136,7,8
0.07607608332052347,0.009867113132363992,0.06620897018815948,0.07607608332052347,0.0,0.06620897018815948,7,9
0.31689746104756195,0.31689746104756195,0.0,0.1942370383301755,0.12266042271738645,0.12266042271738645,8,0
0.12722000550989968,0.003359135638683401,0.12386086987121628,0.0033591349736928886,0.12386087053620679,0.24772174040742306,8,1
0.19467778514393366,0.19467778514393366,0.0,0.09490033348602897,0.09977745165790469,0.09977745165790469,8,2
0.16444709382323996,0.16444709382323996,0.0,0.023834853602435695,0.14061224022080426,0.14061224022080426,8,3
0.22732182658134809,0.09589241265331978,0.13142941392802832,0.22732182658134809,0.0,0.13142941392802832,8,4
0.10782842421137374,0.00833940207574611,0.09948902213562763,0.10782842421137374,0.0,0.09948902213562763,8,5
0.16868701585344853,0.16868701585344853,0.0,0.04791064159506616,0.12077637425838236,0.12077637425838236,8,6
0.08679306115442695,0.0045380617207038555,0.0822549994337231,0.08679306115442695,0.0,0.0822549994337231,8,7
0.19628813906680212,0.0069362850088028625,0.18935185405799926,0.006936284948473071,0.18935185411832905,0.3787037081763283,8,8
0.216436343399164,0.14842531967947964,0.06801102371968437,0.216436343399164,0.0,0.06801102371968437,8,9
0.17475062196563135,0.03549473157984959,0.13925589038578176,0.17475062196563135,0.0,0.13925589038578176,4,0
0.28211696686068033,0.28211696686068033,0.0,0.1477400339751955,0.13437693288548483,0.13437693288548483,4,1
0.1368233866653383,0.011084604745509503,0.1257387819198288,0.011084604697849214,0.12573878196748908,0.2514775638873179,4,2
0.18315566699543334,0.09007327689915613,0.09308239009627721,0.18315566699543334,0.0,0.09308239009627721,4,3
0.29607640962037335,0.19778186206558443,0.09829454755478892,0.29607640962037335,0.0,0.09829454755478892,4,4
0.10209354889117711,0.004611294711363637,0.09748225417981347,0.10209354889117711,0.0,0.09748225417981347,4,5
0.23493940442877723,0.12471147351337325,0.11022793091540398,0.23493940442877723,0.0,0.11022793091540398,4,6
0.2883424761594364,0.2883424761594364,0.0,0.07786851633920697,0.21047395982022946,0.21047395982022946,4,7
0.18449187632398564,0.12488295230816286,0.05960892401582278,0.1248829523087281,0.05960892401525754,0.11921784803108032,4,8
0.24265856580058479,0.18222280104753683,0.06043576475304796,0.1822228010760278,0.06043576472455697,0.12087152947760493,4,9
0.18293271206790432,0.03175188534661537,0.15118082672128896,0.031751886443589596,0.15118082562431473,0.3023616523456037,2,8
0.19290548966870727,0.03107671295096216,0.16182877671774512,0.031076712841249497,0.16182877682745778,0.32365755354520287,2,9
0.31058803491267306,0.31058803491267306,0.0,0.10062523212282758,0.20996280278984547,0.20996280278984547,3,0
0.3267929050996091,0.17857938352418512,0.148213521575424,0.3267929050996091,0.0,0.148213521575424,3,1
0.21091246906544445,0.02513071225786182,0.18578175680758263,0.025130711589964272,0.18578175747548017,0.3715635142830628,3,2
0.18293938287541334,0.18293938287541334,0.0,0.057684797144392626,0.12525458573102072,0.12525458573102072,3,3
0.18645362037090704,0.08209104457344873,0.1043625757974583,0.18645362037090704,0.0,0.1043625757974583,3,4
0.2078593491042073,0.11756062896864146,0.09029872013556585,0.2078593491042073,0.0,0.09029872013556585,3,5
0.26950780020356774,0.26950780020356774,0.0,0.08818468245974768,0.18132311774382004,0.18132311774382004,3,6
0.21017990786573734,0.21017990786573734,0.0,0.024147909321933902,0.18603199854380345,0.18603199854380345,3,7
0.1446950023991407,0.03773261270448363,0.10696238969465707,0.1446950023991407,0.0,0.10696238969465707,3,8
0.2751138209231729,0.2751138209231729,0.0,0.0963167935201356,0.17879702740303727,0.17879702740303727,3,9
0.13478285799606057,0.02044604548131263,0.11433681251474795,0.020446044796234478,0.1143368131998261,0.22867362571457406,5,0
0.13247388838218543,0.025867917300182484,0.10660597108200295,0.02586791857060312,0.10660596981158231,0.21321194089358525,5,1
0.1418605986730735,0.003186788425271099,0.1386738102478024,0.1418605986730735,0.0,0.1386738102478024,5,2
